status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,92,91,646,92,2014-02-13T11:30:00,35,189978,158446
OK,84,100,646,84,2014-02-13T11:35:00,26,190427,158446
OK,78,108,646,78,2014-02-13T11:40:00,31,190876,158446
OK,79,106,646,79,2014-02-13T11:45:00,28,191325,158446
OK,77,109,646,77,2014-02-13T11:50:00,35,191774,158446
OK,83,101,646,83,2014-02-13T11:55:00,36,192223,158446
OK,83,101,646,83,2014-02-13T12:00:00,24,192672,158446
OK,78,108,646,78,2014-02-13T12:05:00,24,193121,158446
OK,70,120,646,70,2014-02-13T12:10:00,18,193570,158446
OK,78,108,646,78,2014-02-13T12:15:00,23,194019,158446
OK,95,88,646,95,2014-02-13T12:20:00,29,194468,158446
OK,79,106,646,79,2014-02-13T12:25:00,36,194917,158446
OK,88,95,646,88,2014-02-13T12:30:00,38,195366,158446
OK,91,92,646,91,2014-02-13T12:35:00,37,195815,158446
OK,79,106,646,79,2014-02-13T12:40:00,33,196264,158446
OK,88,95,646,88,2014-02-13T12:45:00,40,196713,158446
OK,95,88,646,95,2014-02-13T12:50:00,38,197162,158446
OK,80,105,646,80,2014-02-13T12:55:00,20,197611,158446
OK,74,114,646,74,2014-02-13T13:00:00,19,198060,158446
OK,76,111,646,76,2014-02-13T13:05:00,33,198509,158446
OK,93,90,646,93,2014-02-13T13:10:00,42,198958,158446
OK,73,115,646,73,2014-02-13T13:15:00,41,199407,158446
OK,71,118,646,71,2014-02-13T13:20:00,39,199856,158446
OK,77,109,646,77,2014-02-13T13:25:00,31,200305,158446
OK,78,108,646,78,2014-02-13T13:30:00,40,200754,158446
OK,79,106,646,79,2014-02-13T13:35:00,32,201203,158446
OK,82,102,646,82,2014-02-13T13:40:00,26,201652,158446
OK,76,111,646,76,2014-02-13T13:45:00,31,202101,158446
OK,81,104,646,81,2014-02-13T13:50:00,31,202550,158446
OK,76,111,646,76,2014-02-13T13:55:00,31,202999,158446
OK,78,108,646,78,2014-02-13T14:00:00,35,203448,158446
OK,76,111,646,76,2014-02-13T14:05:00,30,203897,158446
OK,80,105,646,80,2014-02-13T14:10:00,42,204346,158446
OK,82,102,646,82,2014-02-13T14:15:00,51,204795,158446
OK,75,112,646,75,2014-02-13T14:20:00,55,205244,158446
OK,75,112,646,75,2014-02-13T14:25:00,48,205693,158446
OK,75,112,646,75,2014-02-13T14:30:00,50,206142,158446
OK,77,109,646,77,2014-02-13T14:35:00,47,206591,158446
OK,89,94,646,89,2014-02-13T14:40:00,48,207040,158446
OK,78,108,646,78,2014-02-13T14:45:00,52,207489,158446
OK,74,114,646,74,2014-02-13T14:50:00,39,207938,158446
OK,79,106,646,79,2014-02-13T14:55:00,42,208387,158446
OK,79,106,646,79,2014-02-13T15:00:00,47,208836,158446
OK,75,112,646,75,2014-02-13T15:05:00,34,209285,158446
OK,76,111,646,76,2014-02-13T15:10:00,36,209734,158446
OK,80,105,646,80,2014-02-13T15:15:00,51,210183,158446
OK,78,108,646,78,2014-02-13T15:20:00,51,210632,158446
OK,76,111,646,76,2014-02-13T15:25:00,52,211081,158446
OK,72,117,646,72,2014-02-13T15:30:00,52,211530,158446
OK,76,111,646,76,2014-02-13T15:35:00,42,211979,158446
OK,84,100,646,84,2014-02-13T15:40:00,23,212428,158446
OK,74,114,646,74,2014-02-13T15:45:00,29,212877,158446
OK,76,111,646,76,2014-02-13T15:50:00,39,213326,158446
OK,74,114,646,74,2014-02-13T15:55:00,53,213775,158446
OK,73,115,646,73,2014-02-13T16:00:00,58,214224,158446
OK,73,115,646,73,2014-02-13T16:05:00,46,214673,158446
OK,75,112,646,75,2014-02-13T16:10:00,42,215122,158446
OK,76,111,646,76,2014-02-13T16:15:00,44,215571,158446
OK,78,108,646,78,2014-02-13T16:20:00,43,216020,158446
OK,78,108,646,78,2014-02-13T16:25:00,41,216469,158446
OK,80,105,646,80,2014-02-13T16:30:00,32,216918,158446
OK,73,115,646,73,2014-02-13T16:35:00,26,217367,158446
OK,74,114,646,74,2014-02-13T16:40:00,29,217816,158446
OK,71,118,646,71,2014-02-13T16:45:00,36,218265,158446
OK,69,122,646,69,2014-02-13T16:50:00,27,218714,158446
OK,74,114,646,74,2014-02-13T16:55:00,20,219163,158446
OK,77,109,646,77,2014-02-13T17:00:00,21,219612,158446
OK,77,109,646,77,2014-02-13T17:05:00,15,220061,158446
OK,79,106,646,79,2014-02-13T17:10:00,22,220510,158446
