status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,45,57,1045,45,2014-02-14T20:30:00,1,365267,159043
OK,62,41,1045,62,2014-02-15T07:35:00,3,422711,159043
OK,43,59,1045,43,2014-02-16T00:45:00,1,515205,159043
OK,46,55,1045,46,2014-02-16T01:50:00,1,521042,159043
OK,46,55,1045,46,2014-02-16T05:25:00,1,540292,159043
OK,56,45,1045,56,2014-02-16T07:05:00,1,548902,159043
OK,46,55,1045,46,2014-02-16T07:10:00,2,549351,159043
OK,48,53,1045,48,2014-02-16T20:45:00,2,622537,159043
OK,54,47,1045,54,2014-02-17T03:25:00,1,658170,159043
OK,54,47,1045,54,2014-02-17T03:30:00,1,658619,159043
OK,44,58,1045,44,2014-02-18T01:10:00,1,774682,159043
OK,44,58,1045,44,2014-02-18T01:15:00,1,775131,159043
OK,43,59,1045,43,2014-02-18T02:30:00,1,781866,159043
OK,46,55,1045,46,2014-02-18T02:35:00,2,782315,159043
OK,50,51,1045,50,2014-02-18T02:40:00,1,782764,159043
OK,43,59,1045,43,2014-02-20T14:20:00,58,1098989,159043
OK,43,59,1045,43,2014-02-22T03:05:00,1,1291757,159043
OK,43,59,1045,43,2014-02-22T03:10:00,1,1292206,159043
OK,44,58,1045,44,2014-02-22T03:15:00,1,1292655,159043
OK,43,59,1045,43,2014-02-22T13:25:00,4,1347063,159043
OK,43,59,1045,43,2014-02-22T19:05:00,5,1377595,159043
OK,48,53,1045,48,2014-02-23T01:40:00,1,1412948,159043
OK,43,59,1045,43,2014-02-23T02:20:00,1,1416540,159043
OK,44,58,1045,44,2014-02-23T02:25:00,1,1416989,159043
OK,52,49,1045,52,2014-02-23T02:50:00,1,1419234,159043
OK,52,49,1045,52,2014-02-23T02:55:00,1,1419683,159043
OK,43,59,1045,43,2014-02-23T23:20:00,1,1529242,159043
OK,46,55,1045,46,2014-02-24T04:10:00,4,1554880,159043
OK,46,55,1045,46,2014-02-24T04:15:00,4,1555329,159043
OK,59,43,1045,59,2014-02-24T19:10:00,4,1634802,159043
OK,90,28,1045,90,2014-02-27T04:30:00,2,1937592,159043
OK,49,52,1045,49,2014-02-27T04:40:00,2,1938490,159043
OK,45,57,1045,45,2014-03-02T05:15:00,1,2316690,159043
OK,44,58,1045,44,2014-03-03T02:40:00,2,2431764,159043
OK,44,58,1045,44,2014-03-03T02:45:00,2,2432213,159043
OK,43,59,1045,43,2014-03-06T05:20:00,3,2820057,159043
OK,45,57,1045,45,2014-03-07T01:50:00,1,2926835,159043
OK,45,57,1045,45,2014-03-07T01:55:00,1,2927284,159043
OK,45,57,1045,45,2014-03-07T03:30:00,1,2935815,159043
OK,45,57,1045,45,2014-03-07T03:35:00,1,2936264,159043
OK,50,51,1045,50,2014-03-07T04:30:00,1,2941203,159043
OK,43,59,1045,43,2014-03-08T01:35:00,5,3050997,159043
OK,58,44,1045,58,2014-03-08T01:50:00,1,3052344,159043
OK,46,55,1045,46,2014-03-08T02:10:00,1,3054140,159043
OK,46,55,1045,46,2014-03-08T02:15:00,1,3054589,159043
