status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,125,59,616,125,2014-02-13T11:30:00,2,189948,158505
OK,122,60,616,122,2014-02-13T11:35:00,3,190397,158505
OK,128,58,616,128,2014-02-13T11:40:00,4,190846,158505
OK,131,56,616,131,2014-02-13T11:45:00,5,191295,158505
OK,142,52,616,142,2014-02-13T11:50:00,2,191744,158505
OK,130,57,616,130,2014-02-13T12:00:00,4,192642,158505
OK,152,48,616,152,2014-02-13T12:05:00,2,193091,158505
OK,136,54,616,136,2014-02-13T13:00:00,4,198030,158505
OK,161,46,616,161,2014-02-13T13:05:00,1,198479,158505
OK,155,47,616,155,2014-02-13T13:15:00,1,199377,158505
OK,136,54,616,136,2014-02-13T13:20:00,3,199826,158505
OK,133,55,616,133,2014-02-13T13:25:00,4,200275,158505
OK,140,53,616,140,2014-02-13T13:40:00,9,201622,158505
OK,150,49,616,150,2014-02-13T14:40:00,2,207010,158505
OK,161,46,616,161,2014-02-13T14:45:00,1,207459,158505
OK,124,59,616,124,2014-02-13T14:55:00,5,208357,158505
OK,135,55,616,135,2014-02-13T15:00:00,8,208806,158505
OK,135,55,616,135,2014-02-13T15:05:00,4,209255,158505
OK,156,47,616,156,2014-02-13T15:15:00,1,210153,158505
OK,142,52,616,142,2014-02-13T15:20:00,6,210602,158505
OK,134,55,616,134,2014-02-13T15:25:00,8,211051,158505
OK,134,55,616,134,2014-02-13T15:30:00,6,211500,158505
OK,139,53,616,139,2014-02-13T15:35:00,7,211949,158505
OK,153,48,616,153,2014-02-13T15:40:00,4,212398,158505
OK,127,58,616,127,2014-02-13T15:55:00,4,213745,158505
OK,122,60,616,122,2014-02-13T16:05:00,2,214643,158505
OK,127,58,616,127,2014-02-13T16:10:00,5,215092,158505
OK,154,48,616,154,2014-02-13T16:40:00,1,217786,158505
OK,139,53,616,139,2014-02-13T16:45:00,2,218235,158505
OK,124,59,616,124,2014-02-13T16:50:00,1,218684,158505
OK,126,59,616,126,2014-02-13T16:55:00,1,219133,158505
OK,126,59,616,126,2014-02-13T17:00:00,1,219582,158505
OK,141,52,616,141,2014-02-13T17:25:00,1,221827,158505
OK,124,59,616,124,2014-02-13T17:30:00,2,222276,158505
OK,123,60,616,123,2014-02-13T19:00:00,1,230358,158505
OK,137,54,616,137,2014-02-13T22:00:00,1,246097,158505
OK,137,54,616,137,2014-02-13T22:05:00,1,246546,158505
OK,136,54,616,136,2014-02-14T05:35:00,2,284467,158505
OK,136,54,616,136,2014-02-14T05:40:00,2,284916,158505
OK,129,57,616,129,2014-02-14T06:40:00,1,290304,158505
OK,129,57,616,129,2014-02-14T06:45:00,1,290753,158505
OK,208,35,616,208,2014-02-14T06:55:00,1,291651,158505
OK,132,56,616,132,2014-02-14T07:00:00,5,292100,158505
OK,129,57,616,129,2014-02-14T07:05:00,5,292549,158505
OK,140,53,616,140,2014-02-14T07:15:00,1,293447,158505
OK,140,53,616,140,2014-02-14T07:20:00,1,293896,158505
OK,139,53,616,139,2014-02-14T07:30:00,1,294794,158505
OK,139,53,616,139,2014-02-14T07:35:00,1,295243,158505
OK,133,55,616,133,2014-02-14T07:40:00,1,295692,158505
OK,123,60,616,123,2014-02-14T07:50:00,3,296590,158505
OK,123,60,616,123,2014-02-14T07:55:00,3,297039,158505
OK,125,59,616,125,2014-02-14T08:05:00,3,297937,158505
OK,138,53,616,138,2014-02-14T08:10:00,2,298386,158505
OK,122,60,616,122,2014-02-14T08:35:00,4,300631,158505
OK,147,50,616,147,2014-02-14T08:40:00,1,301080,158505
OK,127,58,616,127,2014-02-14T09:05:00,1,303325,158505
OK,146,50,616,146,2014-02-14T09:25:00,4,305121,158505
OK,129,57,616,129,2014-02-14T09:40:00,2,306468,158505
OK,136,54,616,136,2014-02-14T09:55:00,1,307815,158505
OK,132,56,616,132,2014-02-14T10:05:00,3,308713,158505
OK,132,56,616,132,2014-02-14T10:10:00,2,309162,158505
OK,144,51,616,144,2014-02-14T10:15:00,1,309611,158505
OK,122,60,616,122,2014-02-14T10:45:00,1,312305,158505
OK,136,54,616,136,2014-02-14T10:50:00,3,312754,158505
OK,147,50,616,147,2014-02-14T10:55:00,3,313203,158505
OK,151,49,616,151,2014-02-14T11:15:00,1,314999,158505
OK,148,50,616,148,2014-02-14T11:55:00,2,318591,158505
OK,141,52,616,141,2014-02-14T12:00:00,3,319040,158505
OK,188,39,616,188,2014-02-14T12:10:00,1,319938,158505
OK,140,53,616,140,2014-02-14T12:15:00,4,320387,158505
OK,159,46,616,159,2014-02-14T12:25:00,4,321285,158505
OK,152,48,616,152,2014-02-14T12:30:00,7,321734,158505
OK,162,45,616,162,2014-02-14T12:45:00,3,323081,158505
OK,131,56,616,131,2014-02-14T13:20:00,7,326224,158505
OK,126,59,616,126,2014-02-14T13:25:00,7,326673,158505
OK,126,59,616,126,2014-02-14T13:30:00,7,327122,158505
OK,135,55,616,135,2014-02-14T13:35:00,3,327571,158505
OK,134,55,616,134,2014-02-14T13:45:00,4,328469,158505
OK,146,50,616,146,2014-02-14T13:50:00,5,328918,158505
OK,125,59,616,125,2014-02-14T14:05:00,6,330265,158505
OK,125,59,616,125,2014-02-14T14:10:00,4,330714,158505
OK,145,51,616,145,2014-02-14T14:25:00,5,332061,158505
OK,136,54,616,136,2014-02-14T14:30:00,3,332510,158505
OK,171,43,616,171,2014-02-14T14:45:00,2,333857,158505
OK,166,44,616,166,2014-02-14T14:50:00,4,334306,158505
OK,125,59,616,125,2014-02-14T14:55:00,3,334755,158505
OK,130,57,616,130,2014-02-14T15:25:00,2,337449,158505
OK,147,50,616,147,2014-02-14T15:30:00,2,337898,158505
OK,157,47,616,157,2014-02-14T15:35:00,1,338347,158505
